respondent_id,scenario_id,primary_root_cause,secondary_root_cause,confidence_text,decision,primary_corrective_action,secondary_corrective_action,expected_effectiveness_text,urgency_text,confidence_1to5,expected_effectiveness,urgency_1to5,ScenarioID,coolant_flag,speed_drill_rpm,speed_ream_rpm,feed_mm_rev,tool_used_hr,tool_life_hr,pilot_hole_diam_mm,runout_mm,tool_overhang_mm,tool_wear_fraction
56,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
57,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
58,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
59,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
60,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
61,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
62,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,2: 50-70%,2: Low urgency,4.0,2.0,2.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
63,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
64,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
65,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
66,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
67,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
68,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
69,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
70,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
71,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
72,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
73,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
74,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
75,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
76,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
77,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C5: Modify pilot hole size or drilling process,"C8: Improve chip evacuation method (e.g., intermittent withdrawal/ pecking)",3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
78,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
79,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,2: 50-70%,3: Medium urgency,4.0,2.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
80,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
81,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,3- Medium,D4: Accept as-is,C4: Use coolant,C7: Reduce tool overhang,3: 70-90%,3: Medium urgency,3.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
82,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
83,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
84,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
85,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
86,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
87,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
88,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
89,18,A6: Improper pilot hole (diameter/condition).,A8: Excessive tool overhang.,4- High,D3: Hold/further investigation,C6: Correct runout/ alignment/ work holding,C7: Reduce tool overhang,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
90,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
91,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
92,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
93,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
94,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
95,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
96,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
97,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
98,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
99,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
100,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
101,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
102,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
103,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
104,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
105,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
106,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
107,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C7: Reduce tool overhang,2: 50-70%,3: Medium urgency,4.0,2.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
108,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
109,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
110,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
111,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
112,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
113,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
114,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
115,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
116,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
117,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
118,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
119,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
120,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
121,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
122,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
123,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
124,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
125,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
126,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
127,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
128,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
129,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
130,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
131,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
132,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
133,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
134,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
135,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,3: Medium urgency,4.0,3.0,3.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
136,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
137,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
138,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
139,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,4: High urgency,4.0,4.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
140,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
141,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,4: More than 90%,5: Very high urgency,4.0,4.0,5.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
142,18,A8: Excessive tool overhang.,A3: Inappropriate spindle speed.,4- High,D3: Hold/further investigation,C7: Reduce tool overhang,C2: Adjust feed speed,3: 70-90%,4: High urgency,4.0,3.0,4.0,S18,0,1000,700,0.2,500,1000,9.7,0.03,60,0.5
